Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg
192.168.10.50-224.0.0.251-5353-5353-17,192.168.10.50,5353,224.0.0.251,5353,17,03-07-2017 14:02,16,12,0,540,0,45,45,45,0,0,0,0,0,3.38E+07,750000,1.454545455,0.934198733,4,1,16,1.454545455,0.934198733,4,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,45,45,0
192.168.10.14-192.168.10.3-57040-53-17,192.168.10.14,57040,192.168.10.3,53,17,03-07-2017 14:03,174021,2,2,96,242,48,48,48,0,121,121,121,0,1942.294321,22.98573161,58007,100465.875,174015,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,16,16,11.4928658,11.4928658,48,121,84.5,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,84.5,48,121
192.168.10.3-192.168.10.1-62104-53-17,192.168.10.3,62104,192.168.10.1,53,17,03-07-2017 14:02,30490,1,1,57,138,57,57,57,0,138,138,138,0,6395.539521,65.59527714,30490,0,30490,30490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.79763857,32.79763857,57,138,97.5,57.27564928,3280.5,0,0,0,0,0,0,0,0,1,97.5,57,138
192.168.10.3-192.168.10.1-60100-53-17,192.168.10.3,60100,192.168.10.1,53,17,03-07-2017 13:59,30463,1,1,50,114,50,50,50,0,114,114,114,0,5383.580081,65.65341562,30463,0,30463,30463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.82670781,32.82670781,50,114,82,45.254834,2048,0,0,0,0,0,0,0,0,1,82,50,114
192.168.10.3-192.168.10.1-60237-53-17,192.168.10.3,60237,192.168.10.1,53,17,03-07-2017 13:59,60644,1,1,45,80,45,45,45,0,80,80,80,0,2061.209683,32.97935492,60644,0,60644,60644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.48967746,16.48967746,45,80,62.5,24.74873734,612.5,0,0,0,0,0,0,0,0,1,62.5,45,80
192.168.10.3-192.168.10.1-62178-53-17,192.168.10.3,62178,192.168.10.1,53,17,03-07-2017 14:02,30808,1,1,50,162,50,50,50,0,162,162,162,0,6881.329525,64.91820306,30808,0,30808,30808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.45910153,32.45910153,50,162,106,79.19595949,6272,0,0,0,0,0,0,0,0,1,106,50,162
192.168.10.3-192.168.10.1-60721-53-17,192.168.10.3,60721,192.168.10.1,53,17,03-07-2017 14:04,23352,1,1,52,137,52,52,52,0,137,137,137,0,8093.52518,85.6457691,23352,0,23352,23352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,42.82288455,42.82288455,52,137,94.5,60.1040764,3612.5,0,0,0,0,0,0,0,0,1,94.5,52,137
192.168.10.12-199.199.208.25-123-123-17,192.168.10.12,123,199.199.208.25,123,17,03-07-2017 14:04,67050498,2,2,96,96,48,48,48,0,48,48,48,0,2.863513407,0.059656529,2.24E+07,3.86E+07,6.69E+07,50434,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029828265,0.029828265,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-62439-53-17,192.168.10.3,62439,192.168.10.1,53,17,03-07-2017 13:58,30574,1,1,47,79,47,47,47,0,79,79,79,0,4121.148688,65.41505855,30574,0,30574,30574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.70752927,32.70752927,47,79,63,22.627417,512,0,0,0,0,0,0,0,0,1,63,47,79
192.168.10.12-108.61.56.35-123-123-17,192.168.10.12,123,108.61.56.35,123,17,03-07-2017 14:04,68023686,2,2,96,96,48,48,48,0,48,48,48,0,2.822546252,0.058803047,2.27E+07,3.92E+07,6.80E+07,23574,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029401523,0.029401523,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-224.0.0.251-5353-5353-17,192.168.10.17,5353,224.0.0.251,5353,17,03-07-2017 14:02,15,11,0,495,0,45,45,45,0,0,0,0,0,3.30E+07,733333.3333,1.5,1.269295518,5,1,15,1.5,1.269295518,5,1,0,0,0,0,0,0,0,0,0,88,0,733333.3333,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,45,45,0
192.168.10.14-192.168.10.3-63347-53-17,192.168.10.14,63347,192.168.10.3,53,17,03-07-2017 14:04,70153,2,2,104,314,52,52,52,0,157,157,157,0,5958.4052,57.01823158,23384.33333,40497.65728,70147,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,16,16,28.50911579,28.50911579,52,157,104.5,60.62177826,3675,0,0,0,0,0,0,0,0,1,104.5,52,157
192.168.10.3-192.168.10.1-61006-53-17,192.168.10.3,61006,192.168.10.1,53,17,03-07-2017 14:02,30644,1,1,54,116,54,54,54,0,116,116,116,0,5547.578645,65.26563112,30644,0,30644,30644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.63281556,32.63281556,54,116,85,43.84062043,1922,0,0,0,0,0,0,0,0,1,85,54,116
192.168.10.3-192.168.10.1-62467-53-17,192.168.10.3,62467,192.168.10.1,53,17,03-07-2017 14:01,30715,1,1,55,120,55,55,55,0,120,120,120,0,5697.541918,65.11476477,30715,0,30715,30715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.55738239,32.55738239,55,120,87.5,45.96194078,2112.5,0,0,0,0,0,0,0,0,1,87.5,55,120
192.168.10.14-192.168.10.3-55274-53-17,192.168.10.14,55274,192.168.10.3,53,17,03-07-2017 14:03,23953,2,2,68,100,34,34,34,0,50,50,50,0,7013.735231,166.993696,7984.333333,13824.07485,23947,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,16,16,83.49684799,83.49684799,34,50,42,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,42,34,50
192.168.10.3-192.168.10.1-61517-53-17,192.168.10.3,61517,192.168.10.1,53,17,03-07-2017 14:03,60902,1,1,45,225,45,45,45,0,225,225,225,0,4433.351942,32.83964402,60902,0,60902,60902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.41982201,16.41982201,45,225,135,127.2792206,16200,0,0,0,0,0,0,0,0,1,135,45,225
192.168.10.12-204.11.201.12-123-123-17,192.168.10.12,123,204.11.201.12,123,17,03-07-2017 14:04,67096410,2,2,96,96,48,48,48,0,48,48,48,0,2.861553994,0.059615708,2.24E+07,3.86E+07,6.69E+07,96313,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029807854,0.029807854,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61797-53-17,192.168.10.3,61797,192.168.10.1,53,17,03-07-2017 14:01,140328,1,1,101,165,101,101,101,0,165,165,165,0,1895.558976,14.25232313,140328,0,140328,140328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7.126161564,7.126161564,101,165,133,45.254834,2048,0,0,0,0,0,0,0,0,1,133,101,165
192.168.10.14-192.168.10.3-58470-53-17,192.168.10.14,58470,192.168.10.3,53,17,03-07-2017 14:03,570834,2,2,88,326,44,44,44,0,163,163,163,0,725.2546274,7.007291086,190278,329565.1014,570827,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,16,16,3.503645543,3.503645543,44,163,103.5,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,103.5,44,163
192.168.10.12-96.126.105.86-123-123-17,192.168.10.12,123,96.126.105.86,123,17,03-07-2017 14:04,66024007,2,2,96,96,48,48,48,0,48,48,48,0,2.908033134,0.060584024,2.20E+07,3.81E+07,6.60E+07,23581,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030292012,0.030292012,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-60448-53-17,192.168.10.3,60448,192.168.10.1,53,17,03-07-2017 14:04,472,1,1,101,165,101,101,101,0,165,165,165,0,563559.322,4237.288136,472,0,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2118.644068,2118.644068,101,165,133,45.254834,2048,0,0,0,0,0,0,0,0,1,133,101,165
192.168.10.16-192.168.10.3-33610-389-6,192.168.10.16,33610,192.168.10.3,389,6,03-07-2017 14:04,103550707,122,79,18978,28172,1293,0,155.557377,205.280741,3069,0,356.6075949,437.3165672,455.3324778,1.941078007,517753.535,4403083.285,5.98E+07,1,1.04E+08,855790.9669,5644346.337,5.98E+07,1,1.04E+08,1327572.205,7003568.415,5.98E+07,1,72,72,0,0,3920,2544,1.178166751,0.762911257,0,3069,234.5771144,331.3181179,109771.6953,0,4,0,144,199,0,0,0,0.647540984,234.5771144,155.557377,356.6075949
192.168.10.3-192.168.10.1-61351-53-17,192.168.10.3,61351,192.168.10.1,53,17,03-07-2017 14:02,623,1,1,64,149,64,64,64,0,149,149,149,0,341894.061,3210.272873,623,0,623,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1605.136437,1605.136437,64,149,106.5,60.1040764,3612.5,0,0,0,0,0,0,0,0,1,106.5,64,149
192.168.10.3-192.168.10.1-62105-53-17,192.168.10.3,62105,192.168.10.1,53,17,03-07-2017 14:03,202858,1,1,78,130,78,78,78,0,130,130,130,0,1025.34778,9.859113271,202858,0,202858,202858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.929556636,4.929556636,78,130,104,36.76955262,1352,0,0,0,0,0,0,0,0,1,104,78,130
192.168.10.12-45.79.11.217-123-123-17,192.168.10.12,123,45.79.11.217,123,17,03-07-2017 14:04,69057612,2,2,96,96,48,48,48,0,48,48,48,0,2.780287277,0.057922652,2.30E+07,3.98E+07,6.89E+07,57297,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028961326,0.028961326,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-60086-53-17,192.168.10.3,60086,192.168.10.1,53,17,03-07-2017 13:57,30289,1,1,50,114,50,50,50,0,114,114,114,0,5414.506917,66.03057215,30289,0,30289,30289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,33.01528608,33.01528608,50,114,82,45.254834,2048,0,0,0,0,0,0,0,0,1,82,50,114
192.168.10.16-224.0.0.251-5353-5353-17,192.168.10.16,5353,224.0.0.251,5353,17,03-07-2017 14:04,113319954,336,0,30876,0,153,37,91.89285714,41.41065343,0,0,0,0,272.4674597,2.965055916,338268.5194,2329833.71,3.20E+07,0,1.13E+08,338268.5194,2329833.71,3.20E+07,0,0,0,0,0,0,0,0,0,0,2688,0,2.965055916,0,37,153,91.89285714,41.41065343,1714.842217,0,0,0,0,0,0,0,0,0,91.89285714,91.89285714,0
192.168.10.3-192.168.10.1-61595-53-17,192.168.10.3,61595,192.168.10.1,53,17,03-07-2017 14:02,60812,1,1,56,131,56,56,56,0,131,131,131,0,3075.050977,32.88824574,60812,0,60812,60812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.44412287,16.44412287,56,131,93.5,53.03300859,2812.5,0,0,0,0,0,0,0,0,1,93.5,56,131
192.168.10.12-152.2.133.52-123-123-17,192.168.10.12,123,152.2.133.52,123,17,03-07-2017 14:04,67045636,2,2,96,96,48,48,48,0,48,48,48,0,2.863721063,0.059660855,2.23E+07,3.86E+07,6.70E+07,45478,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,16,16,0.029830428,0.029830428,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-129.6.15.28-123-123-17,192.168.10.12,123,129.6.15.28,123,17,03-07-2017 14:04,68030203,2,2,96,96,48,48,48,0,48,48,48,0,2.822275865,0.058797414,2.27E+07,3.92E+07,6.80E+07,30145,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029398707,0.029398707,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-192.168.10.3-123-123-17,192.168.10.12,123,192.168.10.3,123,17,03-07-2017 14:04,68000198,4,4,192,192,48,48,48,0,48,48,48,0,5.647042381,0.117646716,9714314,2.57E+07,6.80E+07,1,6.80E+07,2.27E+07,3.93E+07,6.80E+07,1,6.80E+07,2.27E+07,3.93E+07,6.80E+07,3,0,0,0,0,32,32,0.058823358,0.058823358,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-91.189.89.199-123-123-17,192.168.10.17,123,91.189.89.199,123,17,03-07-2017 14:04,65094093,2,2,96,96,48,48,48,0,48,48,48,0,2.949576392,0.061449508,2.17E+07,3.74E+07,6.49E+07,93958,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,16,16,0.030724754,0.030724754,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-208.75.89.4-123-123-17,192.168.10.12,123,208.75.89.4,123,17,03-07-2017 14:04,69077637,2,2,96,96,48,48,48,0,48,48,48,0,2.779481296,0.05790586,2.30E+07,3.97E+07,6.89E+07,77357,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.02895293,0.02895293,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-216.218.254.202-123-123-17,192.168.10.12,123,216.218.254.202,123,17,03-07-2017 14:04,66080895,2,2,96,96,48,48,48,0,48,48,48,0,2.905529654,0.060531868,2.20E+07,3.80E+07,6.59E+07,80804,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030265934,0.030265934,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-208.79.89.249-123-123-17,192.168.10.12,123,208.79.89.249,123,17,03-07-2017 14:04,69078084,2,2,96,96,48,48,48,0,48,48,48,0,2.77946331,0.057905486,2.30E+07,3.97E+07,6.89E+07,77831,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028952743,0.028952743,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-91.189.91.157-123-123-17,192.168.10.17,123,91.189.91.157,123,17,03-07-2017 14:04,65036586,2,2,96,96,48,48,48,0,48,48,48,0,2.952184483,0.061503843,2.17E+07,3.75E+07,6.50E+07,36517,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,16,16,0.030751922,0.030751922,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-62249-53-17,192.168.10.3,62249,192.168.10.1,53,17,03-07-2017 14:02,30355,1,1,62,144,62,62,62,0,144,144,144,0,6786.36139,65.88700379,30355,0,30355,30355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.94350189,32.94350189,62,144,103,57.98275606,3362,0,0,0,0,0,0,0,0,1,103,62,144
192.168.10.3-192.168.10.1-60429-53-17,192.168.10.3,60429,192.168.10.1,53,17,03-07-2017 14:04,46875,1,1,45,140,45,45,45,0,140,140,140,0,3946.666667,42.66666667,46875,0,46875,46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.33333333,21.33333333,45,140,92.5,67.17514421,4512.5,0,0,0,0,0,0,0,0,1,92.5,45,140
192.168.10.3-192.168.10.1-61759-53-17,192.168.10.3,61759,192.168.10.1,53,17,03-07-2017 13:58,60914,1,1,43,156,43,43,43,0,156,156,156,0,3266.900877,32.83317464,60914,0,60914,60914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.41658732,16.41658732,43,156,99.5,79.90306627,6384.5,0,0,0,0,0,0,0,0,1,99.5,43,156
192.168.10.14-40.83.143.209-49487-443-6,192.168.10.14,49487,40.83.143.209,443,6,03-07-2017 14:04,99003534,50,40,45495,8309,5760,0,909.9,1137.69454,1460,0,207.725,392.5250923,543.4553478,0.909058458,1112399.258,6339800.101,5.91E+07,3,9.90E+07,2020480.286,8475766.721,5.91E+07,45,9.89E+07,2535132.026,9490114.046,5.93E+07,3,24,13,0,0,1012,812,0.505032477,0.404025982,0,5760,597.8222222,950.3915051,903244.013,0,2,0,37,89,0,0,0,0.8,597.8222222,909.9,207.725
192.168.10.3-192.168.10.1-61961-53-17,192.168.10.3,61961,192.168.10.1,53,17,03-07-2017 13:57,30627,1,1,49,113,49,49,49,0,113,113,113,0,5289.450485,65.30185784,30627,0,30627,30627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.65092892,32.65092892,49,113,81,45.254834,2048,0,0,0,0,0,0,0,0,1,81,49,113
192.168.10.3-192.168.10.1-60913-53-17,192.168.10.3,60913,192.168.10.1,53,17,03-07-2017 14:03,1025139,1,1,50,178,50,50,50,0,178,178,178,0,222.4088636,1.950954944,1025139,0,1025139,1025139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.975477472,0.975477472,50,178,114,90.50966799,8192,0,0,0,0,0,0,0,0,1,114,50,178
192.168.10.3-192.168.10.1-61197-53-17,192.168.10.3,61197,192.168.10.1,53,17,03-07-2017 14:03,157369,1,1,50,106,50,50,50,0,106,106,106,0,991.3007009,12.70898334,157369,0,157369,157369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6.354491672,6.354491672,50,106,78,39.59797975,1568,0,0,0,0,0,0,0,0,1,78,50,106
192.168.10.12-72.5.72.15-123-123-17,192.168.10.12,123,72.5.72.15,123,17,03-07-2017 14:04,69080881,2,2,96,96,48,48,48,0,48,48,48,0,2.779350773,0.057903141,2.30E+07,3.97E+07,6.89E+07,80640,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028951571,0.028951571,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61273-53-17,192.168.10.3,61273,192.168.10.1,53,17,03-07-2017 14:02,520,1,1,43,59,43,43,43,0,59,59,59,0,196153.8462,3846.153846,520,0,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1923.076923,1923.076923,43,59,51,11.3137085,128,0,0,0,0,0,0,0,0,1,51,43,59
192.168.10.3-192.168.10.1-62423-53-17,192.168.10.3,62423,192.168.10.1,53,17,03-07-2017 14:03,354880,1,1,47,123,47,47,47,0,123,123,123,0,479.0351668,5.635707845,354880,0,354880,354880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.817853922,2.817853922,47,123,85,53.74011537,2888,0,0,0,0,0,0,0,0,1,85,47,123
192.168.10.3-192.168.10.1-60510-53-17,192.168.10.3,60510,192.168.10.1,53,17,03-07-2017 13:58,31470,1,1,56,110,56,56,56,0,110,110,110,0,5274.864951,63.55258977,31470,0,31470,31470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.77629488,31.77629488,56,110,83,38.18376618,1458,0,0,0,0,0,0,0,0,1,83,56,110
192.168.10.14-40.83.143.209-49489-443-6,192.168.10.14,49489,40.83.143.209,443,6,03-07-2017 14:04,95315620,55,45,54929,9178,5760,0,998.7090909,1270.550022,1460,0,203.9555556,387.8321424,672.5760164,1.049145985,962784.0404,4926329.23,4.62E+07,3,9.53E+07,1765104.074,6591402.523,4.62E+07,48,9.52E+07,2163292.432,7297287.023,4.64E+07,3,26,14,0,0,1112,912,0.577030292,0.472115693,0,5760,641.07,1051.325208,1105284.692,0,2,0,40,99,0,0,0,0.818181818,641.07,998.7090909,203.9555556
192.168.10.3-192.168.10.1-61582-53-17,192.168.10.3,61582,192.168.10.1,53,17,03-07-2017 14:01,30695,1,1,55,89,55,55,55,0,89,89,89,0,4691.317804,65.15719173,30695,0,30695,30695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.57859586,32.57859586,55,89,72,24.04163056,578,0,0,0,0,0,0,0,0,1,72,55,89
192.168.10.3-192.168.10.1-62268-53-17,192.168.10.3,62268,192.168.10.1,53,17,03-07-2017 14:02,30707,1,1,55,94,55,55,55,0,94,94,94,0,4852.313805,65.13172892,30707,0,30707,30707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.56586446,32.56586446,55,94,74.5,27.57716447,760.5,0,0,0,0,0,0,0,0,1,74.5,55,94
192.168.10.3-192.168.10.1-61594-53-17,192.168.10.3,61594,192.168.10.1,53,17,03-07-2017 14:04,70833,1,1,45,225,45,45,45,0,225,225,225,0,3811.782644,28.23542699,70833,0,70833,70833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.1177135,14.1177135,45,225,135,127.2792206,16200,0,0,0,0,0,0,0,0,1,135,45,225
192.168.10.16-192.168.10.3-123-123-17,192.168.10.16,123,192.168.10.3,123,17,03-07-2017 14:04,68995898,6,6,288,288,48,48,48,0,48,48,48,0,8.348322389,0.173923383,6272354.364,2.01E+07,6.70E+07,3,6.90E+07,1.38E+07,2.97E+07,6.70E+07,4,6.90E+07,1.38E+07,2.97E+07,6.70E+07,3,0,0,0,0,48,48,0.086961692,0.086961692,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61489-53-17,192.168.10.3,61489,192.168.10.1,53,17,03-07-2017 14:02,61583,1,1,66,187,66,66,66,0,187,187,187,0,4108.276635,32.47649514,61583,0,61583,61583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.23824757,16.23824757,66,187,126.5,85.55992052,7320.5,0,0,0,0,0,0,0,0,1,126.5,66,187
192.168.10.50-129.6.15.28-123-123-17,192.168.10.50,123,129.6.15.28,123,17,03-07-2017 14:04,66030321,2,2,96,96,48,48,48,0,48,48,48,0,2.90775506,0.06057823,2.20E+07,3.81E+07,6.60E+07,30081,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030289115,0.030289115,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-60419-53-17,192.168.10.3,60419,192.168.10.1,53,17,03-07-2017 13:59,30541,1,1,48,144,48,48,48,0,144,144,144,0,6286.631086,65.48574048,30541,0,30541,30541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.74287024,32.74287024,48,144,96,67.88225099,4608,0,0,0,0,0,0,0,0,1,96,48,144
192.168.10.17-192.168.10.3-123-123-17,192.168.10.17,123,192.168.10.3,123,17,03-07-2017 14:04,69000206,4,4,192,192,48,48,48,0,48,48,48,0,5.565200776,0.115941683,9857172.286,2.61E+07,6.90E+07,3,6.90E+07,2.30E+07,3.98E+07,6.90E+07,3,6.90E+07,2.30E+07,3.98E+07,6.90E+07,3,0,0,0,0,32,32,0.057970841,0.057970841,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-61832-53-17,192.168.10.3,61832,192.168.10.1,53,17,03-07-2017 13:59,30280,1,1,57,121,57,57,57,0,121,121,121,0,5878.467635,66.05019815,30280,0,30280,30280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,33.02509908,33.02509908,57,121,89,45.254834,2048,0,0,0,0,0,0,0,0,1,89,57,121
192.168.10.3-192.168.10.1-60280-53-17,192.168.10.3,60280,192.168.10.1,53,17,03-07-2017 14:02,30559,1,1,44,72,44,44,44,0,72,72,72,0,3795.935731,65.44716777,30559,0,30559,30559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.72358389,32.72358389,44,72,58,19.79898987,392,0,0,0,0,0,0,0,0,1,58,44,72
192.168.10.17-45.76.244.202-123-123-17,192.168.10.17,123,45.76.244.202,123,17,03-07-2017 14:04,66077331,2,2,96,96,48,48,48,0,48,48,48,0,2.905686369,0.060535133,2.20E+07,3.80E+07,6.59E+07,77295,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030267566,0.030267566,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-62168-53-17,192.168.10.3,62168,192.168.10.1,53,17,03-07-2017 14:02,60670,1,1,64,231,64,64,64,0,231,231,231,0,4862.370199,32.96522169,60670,0,60670,60670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.48261085,16.48261085,64,231,147.5,118.0868325,13944.5,0,0,0,0,0,0,0,0,1,147.5,64,231
192.168.10.16-208.73.56.29-123-123-17,192.168.10.16,123,208.73.56.29,123,17,03-07-2017 14:04,68077536,8,8,384,384,48,48,48,0,48,48,48,0,11.28125436,0.235026133,4538502.4,1.42E+07,5.59E+07,91528,6.80E+07,9712285.571,2.04E+07,5.60E+07,1990131,6.80E+07,9712284.857,2.04E+07,5.60E+07,1990118,0,0,0,0,64,64,0.117513066,0.117513066,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.16-158.69.125.231-123-123-17,192.168.10.16,123,158.69.125.231,123,17,03-07-2017 14:04,67007716,8,8,384,384,48,48,48,0,48,48,48,0,11.46136663,0.238778471,4467181.067,1.43E+07,5.60E+07,16087,6.70E+07,9570228,2.05E+07,5.60E+07,999974,6.70E+07,9570206.429,2.05E+07,5.60E+07,999852,0,0,0,0,64,64,0.119389236,0.119389236,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.16-64.6.144.6-123-123-17,192.168.10.16,123,64.6.144.6,123,17,03-07-2017 14:04,69059056,8,8,384,384,48,48,48,0,48,48,48,0,11.12091657,0.231685762,4603937.067,1.45E+07,5.69E+07,67420,6.90E+07,9855047.714,2.08E+07,5.70E+07,1987098,6.90E+07,9855935.571,2.08E+07,5.70E+07,1987133,0,0,0,0,64,64,0.115842881,0.115842881,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
